ID,CCAvg,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
4487,0.8,0,0,0,0,0,1
4550,0.8,0,0,0,0,1,0
4599,0.8,0,0,0,0,1,0
4617,0.8,0,0,0,0,1,1
4644,0.8,0,0,0,0,1,0
4651,0.8,0,0,0,0,1,0
4661,0.8,0,0,0,0,1,0
4695,0.8,0,0,0,0,0,0
4773,0.8,0,0,0,0,1,0
4779,0.8,0,0,0,0,1,1
4858,0.8,0,0,0,0,1,1
4859,0.8,0,0,0,0,1,0
4886,0.8,0,0,0,0,1,0
4978,0.8,0,0,0,0,1,0
5000,0.8,0,0,0,0,1,1
3381,0.8,76,0,0,0,0,1
245,0.8,78,0,0,0,1,0
4006,0.8,79,0,1,0,1,0
2101,0.8,84,0,0,0,1,0
3335,0.8,86,0,0,0,0,0
2636,0.8,89,0,0,0,1,0
700,0.8,91,0,0,0,0,0
4476,0.8,91,0,0,0,1,0
3499,0.8,94,1,0,0,1,0
2249,0.8,97,0,0,0,1,0
2051,0.8,98,0,0,0,0,0
1241,0.8,101,0,0,0,0,0
2126,0.8,101,0,0,0,1,0
3008,0.8,102,0,0,0,0,1
3049,0.8,103,0,0,0,1,0
2533,0.8,106,0,0,0,0,1
3651,0.8,107,0,0,0,0,0
4325,0.8,111,0,0,0,1,0
2319,0.8,112,0,0,0,1,0
2014,0.8,113,0,0,0,1,0
3585,0.8,115,0,0,0,1,0
1277,0.8,117,0,0,0,1,1
1776,0.8,117,0,0,0,0,0
2421,0.8,118,0,0,0,0,1
2123,0.8,119,0,0,0,0,1
2245,0.8,120,0,0,0,0,0
3829,0.8,122,0,0,0,1,0
1312,0.8,125,0,0,0,0,0
845,0.8,127,0,0,0,1,0
1567,0.8,128,0,0,0,1,0
293,0.8,129,0,0,0,1,1
874,0.8,134,0,0,0,0,0
1745,0.8,135,0,0,0,1,0
556,0.8,137,0,0,1,1,1
4864,0.8,142,0,0,0,1,0
1438,0.8,146,0,0,0,0,0
2215,0.8,146,0,0,0,1,1
3912,0.8,148,0,0,0,0,1
235,0.8,150,0,0,0,0,0
4593,0.8,154,0,0,0,0,0
1686,0.8,155,0,0,0,1,0
1356,0.8,158,0,0,0,1,0
2823,0.8,158,0,0,0,1,0
1879,0.8,159,0,1,0,1,0
2344,0.8,168,0,0,0,1,1
2053,0.8,170,0,0,0,0,0
3914,0.8,172,0,0,0,1,0
1079,0.8,182,0,0,0,0,1
2476,0.8,183,0,0,0,0,0
1574,0.8,184,0,0,1,1,1
1957,0.8,184,0,0,0,0,0
2578,0.8,190,0,0,0,1,0
4104,0.8,196,0,0,0,0,1
4459,0.8,205,0,0,0,0,0
2017,0.8,218,0,0,0,0,0
4183,0.8,220,0,0,0,0,1
3392,0.8,221,0,0,0,0,0
3247,0.8,223,0,0,0,1,0
3027,0.8,228,0,0,0,0,1
2468,0.8,230,0,1,0,1,0
1272,0.8,236,0,0,0,1,0
3390,0.8,238,0,0,0,0,0
1629,0.8,245,0,1,0,0,0
1922,0.8,245,0,0,0,1,1
321,0.8,248,0,0,0,0,0
2379,0.8,251,0,1,1,1,0
4574,0.8,264,0,0,1,1,1
4472,0.8,302,0,0,0,0,0
2750,0.8,312,0,0,0,1,0
3686,0.8,313,0,0,0,0,0
1675,0.8,421,1,0,0,1,0
34,0.9,0,0,0,0,0,0
85,0.9,0,0,0,0,1,0
122,0.9,0,0,0,0,1,0
168,0.9,0,0,0,0,1,1
311,0.9,0,0,0,0,1,1
386,0.9,0,0,0,0,1,0
455,0.9,0,0,0,0,0,0
467,0.9,0,0,0,0,1,0
507,0.9,0,0,0,0,0,0
524,0.9,0,0,0,0,0,0
568,0.9,0,0,0,0,0,0
614,0.9,0,0,1,0,0,0
659,0.9,0,0,0,0,0,0
791,0.9,0,0,0,0,1,1
849,0.9,0,0,0,0,1,0
1212,0.9,0,0,0,0,1,0
1303,0.9,0,0,0,0,0,0
1362,0.9,0,0,0,0,1,0
1366,0.9,0,0,0,0,1,1
1394,0.9,0,0,0,0,1,0
1661,0.9,0,0,0,0,1,0
1814,0.9,0,0,0,0,1,1
2118,0.9,0,0,0,0,1,0
2167,0.9,0,0,0,0,1,1
2210,0.9,0,0,0,0,0,0
2433,0.9,0,0,0,0,0,1
2446,0.9,0,0,0,0,1,0
2460,0.9,0,0,0,0,1,1
2735,0.9,0,0,0,0,1,0
2781,0.9,0,0,0,0,0,0
2819,0.9,0,0,0,0,1,1
2895,0.9,0,0,0,0,0,0
3103,0.9,0,0,0,0,0,1
3226,0.9,0,0,0,0,0,1
3314,0.9,0,0,0,0,0,0
3394,0.9,0,0,0,0,1,1
3429,0.9,0,0,0,0,0,0
3445,0.9,0,0,0,0,1,0
3510,0.9,0,0,0,0,0,0
3525,0.9,0,0,0,0,0,0
3526,0.9,0,0,0,0,0,0
3564,0.9,0,1,0,0,0,0
3599,0.9,0,0,0,0,0,0
3608,0.9,0,0,0,0,0,0
3612,0.9,0,0,0,0,0,0
3637,0.9,0,0,0,0,1,0
3818,0.9,0,0,0,0,0,0
3871,0.9,0,0,0,0,0,0
3994,0.9,0,0,0,0,1,0
4158,0.9,0,0,0,0,1,0
4197,0.9,0,0,0,0,1,0
4203,0.9,0,0,0,0,1,0
4252,0.9,0,0,0,0,1,0
4449,0.9,0,0,0,0,1,0
4508,0.9,0,0,0,0,0,1
4640,0.9,0,0,0,0,1,1
4649,0.9,0,0,0,0,1,0
4713,0.9,0,0,0,0,0,1
4786,0.9,0,0,1,0,1,0
4888,0.9,0,0,0,1,1,1
4892,0.9,0,0,1,1,1,1
4959,0.9,0,0,0,0,0,0
2257,0.9,76,0,0,1,1,1
2406,0.9,78,0,1,0,1,0
4595,0.9,78,0,0,0,1,0
1739,0.9,82,0,0,0,1,1
711,0.9,87,0,0,0,1,1
2125,0.9,89,0,0,0,0,0
4743,0.9,90,0,0,0,1,1
2162,0.9,95,0,0,0,1,1
3733,0.9,95,0,0,0,0,0
4768,0.9,101,0,1,0,0,0
677,0.9,103,0,0,0,0,1
2046,0.9,107,0,0,0,1,0
1447,0.9,110,0,0,0,0,0
21,0.9,111,0,0,0,1,0
2753,0.9,111,0,0,0,1,0
4312,0.9,111,0,0,0,0,0
1549,0.9,113,0,1,0,0,0
2498,0.9,114,0,0,0,0,0
1037,0.9,119,0,0,0,1,1
1540,0.9,119,0,0,0,0,0
1654,0.9,123,0,0,0,0,1
4619,0.9,126,0,0,0,1,0
3532,0.9,128,0,0,0,0,1
3083,0.9,129,0,0,0,1,0
2809,0.9,136,0,0,0,1,0
1010,0.9,140,0,0,0,1,0
2474,0.9,147,0,0,0,0,0
3778,0.9,151,0,0,0,1,0
4324,0.9,151,0,1,0,1,0
2163,0.9,155,0,0,0,1,0
2660,0.9,175,0,0,0,0,0
3655,0.9,177,0,0,0,0,0
3120,0.9,179,0,0,0,1,0
4820,0.9,179,0,0,0,0,0
3824,0.9,194,0,0,0,1,0
2427,0.9,197,0,0,0,0,0
1914,0.9,198,1,0,0,1,0
3371,0.9,199,0,1,0,1,0
607,0.9,208,0,0,0,1,0
1154,0.9,215,0,0,0,1,1
1875,0.9,218,0,0,0,1,1
2860,0.9,282,1,0,0,1,0
1289,0.9,366,0,0,0,1,0
2669,0.9,406,0,0,0,1,0
3,1,0,0,0,0,0,0
5,1,0,0,0,0,0,1
63,1,0,0,0,0,0,0
72,1,0,0,0,0,1,0
111,1,0,0,0,0,0,0
154,1,0,0,1,1,1,1
167,1,0,0,0,0,0,0
169,1,0,0,0,0,1,0
186,1,0,0,0,0,1,0
207,1,0,0,1,0,1,0
224,1,0,0,0,0,1,0
246,1,0,0,0,0,0,0
278,1,0,0,0,0,0,0
279,1,0,0,0,0,1,0
290,1,0,0,0,0,1,1
331,1,0,0,0,0,1,0
332,1,0,0,0,0,0,0
351,1,0,0,1,0,1,0
353,1,0,0,0,0,0,1
418,1,0,0,0,0,1,0
419,1,0,0,0,0,0,0
438,1,0,0,1,0,1,0
444,1,0,0,0,0,0,0
447,1,0,0,0,0,0,1
459,1,0,0,0,0,1,1
484,1,0,0,0,0,0,0
494,1,0,0,0,0,1,1
564,1,0,0,0,0,1,0
574,1,0,0,0,0,1,1
592,1,0,0,0,0,1,0
632,1,0,0,0,0,1,0
716,1,0,0,1,1,1,1
749,1,0,0,0,0,0,0
846,1,0,0,0,0,1,1
932,1,0,0,0,0,1,0
934,1,0,0,0,0,1,0
981,1,0,0,0,0,1,1
1022,1,0,0,0,0,1,1
1056,1,0,0,1,0,1,0
1071,1,0,0,0,0,1,0
1077,1,0,0,0,0,1,0
1090,1,0,0,0,0,1,0
1123,1,0,0,0,0,1,0
1140,1,0,0,0,0,1,0
1159,1,0,0,0,0,1,0
1202,1,0,0,0,0,1,0
1268,1,0,0,1,0,0,0
1319,1,0,0,0,0,0,0
1330,1,0,0,0,0,0,0
1389,1,0,0,0,0,0,0
1393,1,0,0,0,0,1,1
1444,1,0,0,0,0,1,0
1455,1,0,0,0,0,0,0
1472,1,0,0,0,0,1,1
1524,1,0,0,0,0,1,0
1555,1,0,0,1,0,1,0
1619,1,0,0,0,0,1,1
1658,1,0,0,0,0,1,0
1681,1,0,0,0,0,0,0
1714,1,0,0,0,0,1,0
1779,1,0,0,0,0,0,0
1855,1,0,0,0,0,1,0
1857,1,0,0,0,0,1,0
1931,1,0,0,0,0,1,0
1960,1,0,0,0,0,0,0
1980,1,0,0,0,0,0,0
2018,1,0,0,1,0,0,0
2036,1,0,0,0,0,1,1
2038,1,0,0,0,0,0,1
2079,1,0,0,0,0,0,0
2080,1,0,0,0,0,1,0
2114,1,0,0,0,0,1,0
2133,1,0,0,0,0,0,1
2148,1,0,0,0,0,0,0
2188,1,0,0,0,0,0,0
2278,1,0,0,0,0,0,0
2396,1,0,0,0,0,0,1
2414,1,0,0,0,0,0,0
2420,1,0,0,0,0,1,0
2453,1,0,0,0,0,1,0
2475,1,0,0,0,0,0,0
2520,1,0,0,0,0,1,1
2565,1,0,0,0,0,1,0
2605,1,0,0,0,0,0,0
2639,1,0,0,0,0,1,0
2757,1,0,0,0,0,1,0
2784,1,0,0,0,1,1,1
2889,1,0,0,0,0,1,1
2992,1,0,0,1,0,1,0
2995,1,0,0,0,0,1,0
3109,1,0,0,0,0,1,0
3141,1,0,0,0,0,1,1
3145,1,0,0,0,0,1,0
3150,1,0,0,0,0,1,1
3153,1,0,0,0,0,0,0
3164,1,0,0,0,0,0,0
3308,1,0,0,0,0,1,0
3311,1,0,0,0,0,1,1
3344,1,0,1,0,0,1,0
3346,1,0,0,0,1,1,1
3393,1,0,0,0,0,1,0
3418,1,0,0,0,0,1,1
3424,1,0,0,0,0,0,0
3433,1,0,0,0,0,0,1
3487,1,0,0,0,0,0,1
3514,1,0,0,0,0,0,0
3530,1,0,0,0,0,1,1
3582,1,0,0,0,0,0,1
3586,1,0,0,0,0,1,0
3619,1,0,0,0,0,1,0
3627,1,0,0,0,0,0,0
3648,1,0,0,0,0,0,1
3657,1,0,0,1,0,0,0
3706,1,0,0,0,0,1,0
3711,1,0,0,0,0,1,1
3752,1,0,0,0,0,1,0
3756,1,0,0,0,0,1,0
3825,1,0,0,1,0,0,1
3873,1,0,0,0,0,1,0
3878,1,0,0,0,0,0,0
3911,1,0,0,0,0,1,0
3932,1,0,0,0,0,1,0
3963,1,0,0,0,0,0,0
4008,1,0,0,0,0,0,1
4073,1,0,0,0,0,1,0
4105,1,0,0,0,0,0,0
4110,1,0,0,0,0,1,1
4225,1,0,0,1,0,0,1
4333,1,0,0,0,0,0,1
4369,1,0,0,1,1,1,1
4429,1,0,0,1,0,1,0
4482,1,0,0,0,0,1,0
4512,1,0,0,0,0,1,1
4515,1,0,0,0,0,1,0
4530,1,0,0,0,0,0,0
4540,1,0,0,0,0,1,0
4555,1,0,0,1,0,1,0
4558,1,0,0,0,0,1,0
4592,1,0,0,0,0,1,0
4612,1,0,0,0,0,1,0
4683,1,0,0,0,0,1,0
4707,1,0,0,0,0,0,0
4719,1,0,0,1,0,1,0
4725,1,0,0,0,0,0,0
4750,1,0,0,0,0,1,0
4765,1,0,0,0,0,1,1
4787,1,0,0,0,0,1,1
4798,1,0,0,0,0,0,0
4825,1,0,0,0,0,1,0
4850,1,0,0,0,0,1,1
4879,1,0,0,0,0,1,0
4951,1,0,0,0,0,0,1
4976,1,0,0,0,0,1,0
4990,1,0,0,0,0,1,0
829,1,75,0,0,0,1,0
2656,1,78,0,1,0,1,0
2147,1,80,0,0,0,0,0
4187,1,81,0,0,0,0,1
697,1,82,0,0,0,1,0
4051,1,83,0,0,0,0,0
906,1,84,0,0,0,1,1
3158,1,84,0,0,0,1,0
2296,1,87,0,0,0,1,0
828,1,88,0,0,0,1,1
4674,1,88,0,0,0,1,1
3811,1,89,0,0,0,0,0
1646,1,90,0,1,0,1,0
3426,1,90,0,0,0,1,0
1201,1,91,0,1,0,1,0
1668,1,91,0,0,0,0,0
2835,1,91,0,1,0,0,0
4531,1,92,0,0,0,1,0
196,1,95,0,1,0,1,0
2193,1,95,0,0,0,0,1
3090,1,95,0,0,0,0,0
3467,1,96,0,0,0,0,1
863,1,101,0,0,0,0,0
2085,1,101,0,1,0,1,0
1480,1,102,0,0,0,0,0
1423,1,103,0,0,1,1,1
2532,1,107,0,0,0,1,0
2932,1,109,0,0,0,0,1
1596,1,110,0,1,0,1,0
374,1,111,0,0,0,1,1
693,1,111,0,0,0,0,0
2375,1,112,0,1,0,1,0
3978,1,113,0,1,1,1,1
429,1,116,0,0,0,0,1
1545,1,116,0,0,0,1,1
4770,1,116,0,0,0,0,0
251,1,117,0,0,0,0,0
3268,1,120,0,0,0,1,0
2674,1,122,0,0,0,1,0
416,1,124,0,0,0,1,0
3124,1,126,0,0,0,1,1
4793,1,130,0,0,0,1,0
4192,1,132,0,0,0,0,0
2844,1,134,0,0,0,1,1
177,1,135,0,0,0,1,0
4072,1,135,0,0,0,0,1
3562,1,142,0,0,0,0,0
3799,1,144,0,0,0,1,1
371,1,147,0,0,0,0,0
365,1,148,0,0,0,0,1
2250,1,150,0,0,0,1,0
2166,1,154,0,0,0,1,0
2400,1,154,0,1,0,1,0
369,1,159,0,0,0,1,0
962,1,163,0,0,0,1,0
181,1,164,0,0,0,1,0
2972,1,165,0,0,1,1,1
1087,1,167,0,0,0,0,0
3041,1,167,0,0,0,1,0
518,1,169,0,0,0,0,0
1838,1,180,0,0,0,1,1
1316,1,181,0,0,0,0,0
2567,1,184,0,0,0,0,0
2762,1,192,0,0,0,0,1
4350,1,193,0,0,0,0,0
103,1,198,0,0,0,1,1
516,1,211,0,0,0,0,1
626,1,211,0,0,0,1,0
1416,1,212,0,0,0,1,0
1120,1,233,0,0,0,1,0
3638,1,242,0,0,0,1,0
4484,1,256,0,0,0,1,1
2857,1,295,1,0,0,1,0
3187,1,296,0,0,0,0,0
113,1,309,0,0,0,0,0
3305,1,383,0,0,0,1,0
1112,1,442,0,0,0,0,0
88,1.1,0,0,0,0,1,0
89,1.1,0,0,0,0,1,0
92,1.1,0,0,0,0,1,0
134,1.1,0,0,0,0,1,0
165,1.1,0,0,1,0,0,0
176,1.1,0,0,1,0,1,0
354,1.1,0,0,0,0,1,0
735,1.1,0,0,0,0,1,1
746,1.1,0,0,0,0,0,1
761,1.1,0,0,0,0,1,0
814,1.1,0,1,0,0,1,0
819,1.1,0,0,0,0,1,1
885,1.1,0,0,0,0,1,0
1040,1.1,0,1,0,0,1,0
1169,1.1,0,0,0,0,1,0
1287,1.1,0,0,0,0,0,1
1307,1.1,0,0,0,0,1,1
1392,1.1,0,0,0,0,0,0
1435,1.1,0,0,0,0,0,0
1481,1.1,0,0,0,0,0,1
1501,1.1,0,0,0,0,1,0
1589,1.1,0,0,0,0,1,0
1672,1.1,0,0,0,0,1,0
1679,1.1,0,0,0,0,0,0
1746,1.1,0,0,1,0,0,1
1873,1.1,0,0,0,0,0,0
1964,1.1,0,0,0,0,0,1
2050,1.1,0,0,0,0,1,0
2129,1.1,0,0,0,0,0,0
2384,1.1,0,0,0,0,1,1
2451,1.1,0,0,0,0,0,0
2528,1.1,0,0,0,0,0,0
2534,1.1,0,1,0,0,1,0
2881,1.1,0,0,0,0,1,0
2971,1.1,0,1,1,0,0,0
3143,1.1,0,1,1,1,1,1
3239,1.1,0,0,0,0,1,0
3316,1.1,0,0,0,0,0,0
3331,1.1,0,0,0,0,1,0
3376,1.1,0,0,0,0,1,0
3528,1.1,0,0,0,0,0,0
3545,1.1,0,0,0,0,0,0
3566,1.1,0,0,0,0,0,1
3691,1.1,0,0,0,0,0,0
3763,1.1,0,0,0,0,1,0
3848,1.1,0,0,0,0,0,0
3958,1.1,0,0,0,0,1,0
4084,1.1,0,0,0,0,0,0
4138,1.1,0,0,0,0,1,0
4165,1.1,0,0,0,0,0,1
4331,1.1,0,0,0,0,0,0
4361,1.1,0,0,0,0,0,0
4363,1.1,0,0,0,0,0,0
4367,1.1,0,0,0,0,0,0
4418,1.1,0,0,0,0,1,0
4506,1.1,0,0,1,0,1,0
4557,1.1,0,0,1,0,1,0
4579,1.1,0,0,0,0,1,1
4722,1.1,0,0,1,0,1,0
4751,1.1,0,0,0,0,0,1
4902,1.1,0,0,0,0,1,0
2472,1.1,85,0,0,0,1,0
2786,1.1,85,0,1,1,1,1
1886,1.1,104,0,0,1,1,1
768,1.1,108,0,0,0,0,0
3547,1.1,119,0,0,0,1,1
3986,1.1,120,0,0,0,1,0
2009,1.1,125,0,0,0,1,0
2613,1.1,131,0,0,0,0,0
3489,1.1,131,0,0,0,1,0
1777,1.1,151,0,0,0,1,0
2838,1.1,159,0,0,0,0,1
4114,1.1,161,0,0,0,1,0
4690,1.1,164,0,0,0,1,1
2139,1.1,166,0,1,0,0,0
4116,1.1,180,0,0,0,1,0
1108,1.1,185,0,0,0,1,1
2985,1.1,188,0,0,0,0,0
1972,1.1,203,0,0,0,0,1
2409,1.1,203,0,0,0,1,0
978,1.1,205,0,0,0,1,0
2651,1.1,226,0,0,0,0,0
4302,1.1,281,1,0,1,1,0
43,1.1,412,1,0,0,1,0
58,1.2,0,1,0,0,0,0
101,1.2,0,0,0,0,1,0
140,1.2,0,0,0,0,1,0
482,1.2,0,0,0,0,0,1
723,1.2,0,1,0,1,1,1
734,1.2,0,0,0,0,1,0
742,1.2,0,0,0,0,1,0
754,1.2,0,0,0,0,1,1
833,1.2,0,0,0,0,0,0
1069,1.2,0,0,1,0,0,0
1175,1.2,0,0,0,0,1,1
1180,1.2,0,0,1,0,0,1
1187,1.2,0,0,0,0,1,0
1208,1.2,0,0,0,0,0,1
1470,1.2,0,0,0,0,1,0
1565,1.2,0,0,0,0,1,0
1566,1.2,0,0,0,0,1,0
1573,1.2,0,0,1,0,0,1
1758,1.2,0,0,0,0,1,1
1929,1.2,0,0,0,0,1,0
1934,1.2,0,0,0,0,1,0
1950,1.2,0,0,0,0,0,0
2137,1.2,0,1,0,0,0,1
2341,1.2,0,0,0,0,0,0
2450,1.2,0,0,0,0,1,0
2526,1.2,0,0,0,0,1,1
2606,1.2,0,0,0,0,1,0
2917,1.2,0,0,0,0,1,0
2982,1.2,0,0,0,0,0,0
3097,1.2,0,1,1,1,1,0
3250,1.2,0,0,0,0,0,0
3251,1.2,0,0,1,0,0,1
3339,1.2,0,0,1,0,1,0
3401,1.2,0,0,0,0,0,0
3515,1.2,0,0,0,0,1,0
3536,1.2,0,0,0,0,1,1
3710,1.2,0,0,1,0,0,0
3922,1.2,0,0,0,0,1,0
4007,1.2,0,0,0,0,1,0
4107,1.2,0,0,0,0,0,0
4171,1.2,0,0,0,0,1,1
4606,1.2,0,0,0,0,0,0
4772,1.2,0,0,0,0,1,0
4775,1.2,0,0,0,0,1,1
4962,1.2,0,0,0,0,1,1
4918,1.2,82,0,1,0,1,0
3796,1.2,98,0,0,0,1,0
4929,1.2,98,0,0,0,1,0
1903,1.2,107,0,0,0,1,1
3747,1.2,109,0,1,1,1,1
1864,1.2,112,0,0,0,1,0
3343,1.2,121,0,0,0,1,1
31,1.2,122,0,0,0,1,0
4386,1.2,127,0,0,0,1,1
521,1.2,129,0,0,0,1,1
4379,1.2,138,0,0,0,1,0
4334,1.2,139,0,0,0,1,0
241,1.2,169,0,0,0,0,0
1548,1.2,194,0,0,0,0,0
3168,1.2,228,0,0,0,0,1
262,1.2,251,1,0,0,1,0
23,1.2,260,0,0,0,1,0
3276,1.2,268,0,0,0,1,0
884,1.2,305,0,0,0,1,0
1666,1.2,341,0,0,0,1,1
474,1.2,547,1,0,0,1,0
102,1.3,0,0,0,0,0,0
112,1.3,0,0,0,0,1,0
153,1.3,0,0,0,0,1,1
155,1.3,0,0,0,0,0,0
301,1.3,0,0,1,0,0,0
327,1.3,0,0,0,1,1,1
335,1.3,0,0,0,0,1,0
361,1.3,0,0,0,0,0,0
442,1.3,0,0,1,0,1,0
493,1.3,0,0,0,0,1,0
550,1.3,0,0,0,0,0,1
613,1.3,0,0,0,0,1,1
629,1.3,0,0,0,0,0,0
649,1.3,0,0,0,0,1,0
728,1.3,0,0,0,0,1,0
757,1.3,0,0,0,0,1,0
929,1.3,0,0,0,0,1,0
1013,1.3,0,0,0,0,1,1
1185,1.3,0,0,0,0,1,0
1195,1.3,0,0,0,0,1,0
1217,1.3,0,0,1,0,1,0
1335,1.3,0,0,0,0,1,0
1380,1.3,0,0,0,0,1,0
1534,1.3,0,0,0,0,0,0
1535,1.3,0,0,0,0,1,1
1538,1.3,0,0,0,0,1,0
1561,1.3,0,0,0,0,0,0
1690,1.3,0,0,0,0,1,1
1726,1.3,0,0,0,0,1,0
1803,1.3,0,0,0,0,0,0
1822,1.3,0,0,1,0,1,0
1840,1.3,0,0,0,0,1,1
1849,1.3,0,0,1,1,1,1
2082,1.3,0,0,0,0,0,0
2119,1.3,0,0,0,0,1,1
2168,1.3,0,0,0,0,1,0
2201,1.3,0,0,0,0,0,0
2268,1.3,0,1,0,0,0,0
2282,1.3,0,0,0,0,1,1
2323,1.3,0,0,0,0,1,0
2376,1.3,0,0,1,1,1,1
2424,1.3,0,0,0,0,1,0
2511,1.3,0,0,0,0,1,1
2519,1.3,0,0,0,0,0,1
2569,1.3,0,0,0,0,1,0
2589,1.3,0,0,0,0,0,0
2650,1.3,0,0,0,0,1,0
2779,1.3,0,0,0,0,1,1
2831,1.3,0,0,0,0,1,0
2887,1.3,0,0,0,0,1,0
2898,1.3,0,0,0,0,0,0
2908,1.3,0,0,0,0,0,1
2925,1.3,0,0,0,0,1,1
3051,1.3,0,0,0,0,1,0
3148,1.3,0,0,0,0,1,1
3292,1.3,0,0,0,0,1,0
3324,1.3,0,0,0,0,1,0
3326,1.3,0,0,0,0,0,0
3328,1.3,0,1,1,1,1,1
3364,1.3,0,0,0,0,1,0
3415,1.3,0,0,0,0,0,0
3434,1.3,0,0,1,0,0,0
3436,1.3,0,0,1,0,0,0
3521,1.3,0,0,0,0,0,0
3674,1.3,0,0,0,0,0,1
3681,1.3,0,0,0,0,0,0
3687,1.3,0,0,0,0,0,0
3815,1.3,0,0,0,0,0,0
3849,1.3,0,0,0,0,0,1
3910,1.3,0,0,0,0,1,0
3927,1.3,0,0,0,0,1,0
3960,1.3,0,1,0,0,1,0
4030,1.3,0,0,1,0,1,0
4070,1.3,0,0,0,0,0,0
4092,1.3,0,0,0,0,1,1
4155,1.3,0,1,0,0,1,0
4189,1.3,0,0,0,0,0,0
4207,1.3,0,0,0,0,0,0
4318,1.3,0,0,0,0,1,0
4569,1.3,0,0,1,0,0,0
4648,1.3,0,0,0,0,1,0
4686,1.3,0,0,0,0,1,0
4688,1.3,0,0,0,0,1,1
4797,1.3,0,0,1,0,0,0
4857,1.3,0,0,0,0,1,0
4916,1.3,0,0,0,0,0,1
4947,1.3,0,0,0,0,1,0
2870,1.3,80,0,0,0,0,0
2057,1.3,83,0,0,0,0,1
1377,1.3,86,0,0,0,0,0
4913,1.3,94,0,1,0,1,0
3814,1.3,97,0,0,0,1,0
2200,1.3,98,0,0,0,0,1
127,1.3,101,0,0,0,1,1
4796,1.3,101,0,0,0,1,0
1635,1.3,104,0,0,1,1,1
631,1.3,108,0,0,0,0,1
709,1.3,115,0,0,0,0,0
428,1.3,116,0,0,0,0,1
4436,1.3,116,0,0,0,0,0
2577,1.3,118,0,0,0,1,1
4147,1.3,118,0,0,0,1,0
1428,1.3,119,0,0,0,1,1
2746,1.3,120,0,0,0,0,1
306,1.3,123,0,0,0,1,0
3568,1.3,123,0,0,0,1,0
4127,1.3,131,0,0,0,0,0
3089,1.3,138,0,0,0,0,1
2896,1.3,140,0,0,0,1,0
4018,1.3,153,0,0,0,1,0
431,1.3,161,0,0,0,1,0
105,1.3,166,0,0,0,1,1
1018,1.3,170,0,0,0,0,0
81,1.3,174,0,0,0,1,1
1098,1.3,184,1,0,0,0,1
1205,1.3,197,1,0,0,1,0
2811,1.3,201,0,0,0,0,0
3753,1.3,219,0,0,0,0,1
511,1.3,221,0,0,0,1,0
1283,1.3,236,0,0,0,0,1
2487,1.3,257,0,0,0,0,0
1425,1.3,287,0,0,0,1,0
2075,1.3,293,0,0,0,0,1
4900,1.3,299,0,0,0,1,0
2969,1.3,301,1,0,0,0,0
3782,1.3,333,0,0,1,1,1
752,1.3,355,0,0,0,1,0
1624,1.3,455,0,0,0,0,0
1337,1.33,0,0,0,0,1,0
3688,1.33,0,0,0,0,0,0
3999,1.33,0,0,0,0,0,1
4401,1.33,0,0,0,0,1,0
4727,1.33,0,0,1,0,1,0
2310,1.33,81,0,0,0,1,0
3491,1.33,115,0,0,0,0,0
4532,1.33,131,0,0,0,0,1
4676,1.33,137,0,0,0,1,1
190,1.4,0,0,0,0,1,0
202,1.4,0,0,0,0,1,1
242,1.4,0,0,0,0,0,1
272,1.4,0,0,0,0,1,0
298,1.4,0,0,0,0,1,0
308,1.4,0,0,0,0,1,0
338,1.4,0,0,0,0,1,0
340,1.4,0,0,0,0,0,0
448,1.4,0,0,0,0,0,0
488,1.4,0,0,0,0,1,1
522,1.4,0,0,0,0,1,0
549,1.4,0,0,0,0,1,1
602,1.4,0,0,0,0,1,1
617,1.4,0,0,0,0,1,1
635,1.4,0,0,1,1,1,1
644,1.4,0,0,0,0,1,0
722,1.4,0,0,0,0,1,0
823,1.4,0,0,0,0,0,0
852,1.4,0,0,1,0,1,0
894,1.4,0,0,0,0,0,1
1030,1.4,0,0,0,0,1,0
1062,1.4,0,0,0,0,1,0
1162,1.4,0,1,0,0,0,0
1358,1.4,0,0,0,0,0,0
1381,1.4,0,0,0,0,1,0
1405,1.4,0,0,0,0,1,0
1440,1.4,0,0,0,0,0,0
1459,1.4,0,0,0,0,1,1
1515,1.4,0,0,0,0,1,1
1603,1.4,0,0,0,0,1,0
1670,1.4,0,0,0,0,1,1
1693,1.4,0,0,0,0,1,0
1706,1.4,0,0,1,0,0,1
1713,1.4,0,0,0,0,0,0
1904,1.4,0,0,0,0,0,0
1923,1.4,0,0,0,0,0,0
1969,1.4,0,0,0,0,1,0
1979,1.4,0,0,1,0,1,0
1997,1.4,0,0,0,0,0,0
2013,1.4,0,0,0,0,1,1
2056,1.4,0,0,0,0,1,0
2067,1.4,0,0,0,0,0,1
2116,1.4,0,0,0,0,0,0
2183,1.4,0,0,0,0,0,0
2225,1.4,0,0,0,0,1,0
2239,1.4,0,0,0,0,1,0
2253,1.4,0,0,0,0,1,0
2258,1.4,0,0,0,0,0,0
2266,1.4,0,0,0,0,0,0
2316,1.4,0,1,0,0,1,0
2333,1.4,0,0,0,0,1,1
2425,1.4,0,0,0,0,0,0
2514,1.4,0,0,0,0,0,0
2748,1.4,0,0,0,0,0,1
2791,1.4,0,0,0,0,1,1
2834,1.4,0,0,0,0,1,0
2884,1.4,0,0,0,0,1,0
